,race_id,office,loc_date_id,state,abbrev,year,GOP_win,winner,rival,pred_GOP,pred_DEM,unopposed,inc_GOP_running,inc_DEM_running
206,MD_gov_2014,MD_gov,MD_2014,Maryland,MD,2014,1,Larry Hogan  R     Anthony Brown  D    Shawn Quinn  L,Unopposed,0,1,1,0,0
207,MA_gov_1978,MA_gov,MA_1978,Massachusetts,MA,1978,0,Edward J  King,Francis W,0,1,0,0,0
208,MA_gov_1982,MA_gov,MA_1982,Massachusetts,MA,1982,0,Michael Dukakis,John W  Sears,0,1,0,0,0
209,MA_gov_1986,MA_gov,MA_1986,Massachusetts,MA,1986,1,George Kariotis,Unopposed,0,1,1,0,0
210,MA_gov_1990,MA_gov,MA_1990,Massachusetts,MA,1990,1,William Weld,John Silber,0,1,0,0,0
211,MA_gov_1994,MA_gov,MA_1994,Massachusetts,MA,1994,0,Mark Roosevelt,Dean Cook,1,0,0,0,0
212,MA_gov_1998,MA_gov,MA_1998,Massachusetts,MA,1998,0,Scott Harshbarger,Dean Cook,1,0,0,0,0
213,MA_gov_2002,MA_gov,MA_2002,Massachusetts,MA,2002,1,Mitt Romney,Shannon O Brien,1,0,0,0,0
214,MA_gov_2006,MA_gov,MA_2006,Massachusetts,MA,2006,0,Deval Patrick,Kerry Healey,1,0,0,0,0
215,MA_gov_2010,MA_gov,MA_2010,Massachusetts,MA,2010,1,Charlie Baker,nTim Cahill  I,0,1,0,0,0
216,MA_gov_2014,MA_gov,MA_2014,Massachusetts,MA,2014,1,Charlie Baker  R    Martha Coakley  D    Evan Falchuk  United Independent    Scott Lively  I    Jeff McCormick  I  ,Unopposed,0,1,1,0,0
217,MI_gov_1978,MI_gov,MI_1978,Michigan,MI,1978,0,William B  Fitzgerald Jr ,Unopposed,1,0,1,0,0
218,MI_gov_1982,MI_gov,MI_1982,Michigan,MI,1982,0,James Blanchard,Richard Headlee,1,0,0,0,0
219,MI_gov_1986,MI_gov,MI_1986,Michigan,MI,1986,1,William Lucas,Unopposed,0,1,1,0,0
220,MI_gov_1990,MI_gov,MI_1990,Michigan,MI,1990,1,John Engler,William Roundtree ,0,1,0,0,0
221,MI_gov_1994,MI_gov,MI_1994,Michigan,MI,1994,0,Howard Wolpe,Unopposed,1,0,1,0,0
222,MI_gov_1998,MI_gov,MI_1998,Michigan,MI,1998,0,Geoffrey Fieger,Unopposed,1,0,1,0,0
223,MI_gov_2002,MI_gov,MI_2002,Michigan,MI,2002,0,Jennifer Granholm,Dick Posthumus,1,0,0,0,0
224,MI_gov_2006,MI_gov,MI_2006,Michigan,MI,2006,0,Jennifer Granholm,Dick DeVos,0,1,0,0,1
225,MI_gov_2010,MI_gov,MI_2010,Michigan,MI,2010,1,Rick Snyder,nVirg Bernero  D,0,1,0,0,0
226,MI_gov_2014,MI_gov,MI_2014,Michigan,MI,2014,1,Rick Snyder  R  Mark Schauer  D   Mary Buzuma  L Paul Homeniuk  G  Robin Sanders  I  ,Unopposed,1,0,1,1,0
227,MN_gov_1978,MN_gov,MN_1978,Minnesota,MN,1978,1,Al Quie,Richard Pedersen,0,1,0,0,0
228,MN_gov_1982,MN_gov,MN_1982,Minnesota,MN,1982,0,Rudy Perpich,Wheelock Whitney,1,0,0,0,0
229,MN_gov_1986,MN_gov,MN_1986,Minnesota,MN,1986,1,Cal Ludeman,Unopposed,0,1,1,0,0
230,MN_gov_1990,MN_gov,MN_1990,Minnesota,MN,1990,0,Arne Carlson  Ind,Judith Ann Chosa,0,1,0,0,0
231,MN_gov_1994,MN_gov,MN_1994,Minnesota,MN,1994,0,John Marty,Will Shetterly,0,0,0,0,0
232,MN_gov_1998,MN_gov,MN_1998,Minnesota,MN,1998,1,Jesse Ventura,Norm Coleman,1,0,0,0,0
233,MN_gov_2002,MN_gov,MN_2002,Minnesota,MN,2002,1,Tim Pawlenty,Roger Moe,1,0,0,0,0
234,MN_gov_2006,MN_gov,MN_2006,Minnesota,MN,2006,1,Tim Pawlenty,Mike Hatch,1,0,0,1,0
235,MN_gov_2010,MN_gov,MN_2010,Minnesota,MN,2010,0,Mark Dayton,nTom Emmer  R,1,0,0,0,0
236,MN_gov_2014,MN_gov,MN_2014,Minnesota,MN,2014,0,Mark Dayton,Jeff Johnson  R,0,1,0,0,1
237,MS_gov_1979,MS_gov,MS_1979,Mississippi,MS,1979,0,William Winter,Gil Carmichael,0,1,0,0,0
238,MS_gov_1983,MS_gov,MS_1983,Mississippi,MS,1983,0,William Allain,Leon Bramlett,0,1,0,0,0
239,MS_gov_1987,MS_gov,MS_1987,Mississippi,MS,1987,0,Ray Mabus,Jack Reed,0,1,0,0,0
240,MS_gov_1991,MS_gov,MS_1991,Mississippi,MS,1991,1,Kirk Fordice,Shawn O Hara,0,1,0,0,0
241,MS_gov_1995,MS_gov,MS_1995,Mississippi,MS,1995,0,Dick Molpus,Unopposed,1,0,1,0,0
242,MS_gov_1999,MS_gov,MS_1999,Mississippi,MS,1999,0,Ronnie Musgrove,Mike Parker,1,0,0,0,0
243,MS_gov_2003,MS_gov,MS_2003,Mississippi,MS,2003,1,Haley Barbour,John Cripps,0,1,0,0,0
244,MS_gov_2007,MS_gov,MS_2007,Mississippi,MS,2007,0,John Eaves,Unopposed,1,0,1,0,0
245,MS_gov_2011,MS_gov,MS_2011,Mississippi,MS,2011,1,Phil Bryant,Johnny DuPree  D,1,0,0,0,0
246,MS_gov_2015,MS_gov,MS_2015,Mississippi,MS,2015,1,Phil Bryant,Robert Gray,1,0,0,1,0
247,MO_gov_1976,MO_gov,MO_1976,Missouri,MO,1976,0,Joseph P  Teasdale,Leon Striler,1,0,0,0,0
248,MO_gov_1980,MO_gov,MO_1980,Missouri,MO,1980,1,Kit Bond,Helen Savio ,0,1,0,0,0
249,MO_gov_1984,MO_gov,MO_1984,Missouri,MO,1984,1,John Ashcroft,Ken Rothman,1,0,0,0,0
250,MO_gov_1988,MO_gov,MO_1988,Missouri,MO,1988,0,Betty Hearnes,Mike Roberts,1,0,0,0,0
251,MO_gov_1992,MO_gov,MO_1992,Missouri,MO,1992,0,Mel Carnahan,William Webster,1,0,0,0,0
252,MO_gov_1996,MO_gov,MO_1996,Missouri,MO,1996,1,Margaret Kelly,Mark Oglesby,0,1,0,0,0
253,MO_gov_2000,MO_gov,MO_2000,Missouri,MO,2000,0,Bob Holden,Jim Talent,0,1,0,0,0
254,MO_gov_2004,MO_gov,MO_2004,Missouri,MO,2004,1,Matt Blunt,Claire McCaskill,0,1,0,0,0
255,MO_gov_2008,MO_gov,MO_2008,Missouri,MO,2008,0,Jay Nixon,Kenny Hulshof,1,0,0,0,0
256,MO_gov_2012,MO_gov,MO_2012,Missouri,MO,2012,1,Dave Spence,Jim Higgins,0,1,0,0,0
257,MO_gov_2016,MO_gov,MO_2016,Missouri,MO,2016,1,Eric Greitens  Republican   Chris Koster  Democratic   Cisse Spragins  Libertarian   Don Fitz  Green Les Turilli  unaffiliated,Unopposed,0,1,1,0,0
258,MT_gov_1976,MT_gov,MT_1976,Montana,MT,1976,1,Robert Woodahl,Charley Mahoney,0,1,0,0,0
259,MT_gov_1980,MT_gov,MT_1980,Montana,MT,1980,0,Ted Schwinden,Jack Ramirez,0,1,0,0,0
260,MT_gov_1984,MT_gov,MT_1984,Montana,MT,1984,1,Pat M  Goodover,Larry Dodge,0,1,0,0,0
261,MT_gov_1988,MT_gov,MT_1988,Montana,MT,1988,1,Stan Stephens,Thomas Lee Judge,0,1,0,0,0
262,MT_gov_1992,MT_gov,MT_1992,Montana,MT,1992,1,Marc Racicot,Dorothy Bradley,1,0,0,0,0
263,MT_gov_1996,MT_gov,MT_1996,Montana,MT,1996,0,Judy Jacobson,Unopposed,1,0,1,0,0
264,MT_gov_2000,MT_gov,MT_2000,Montana,MT,2000,1,Judy Martz,Mark O Keefe,1,0,0,0,0
265,MT_gov_2004,MT_gov,MT_2004,Montana,MT,2004,0,Brian Schweitzer,Bob Brown,1,0,0,0,0
266,MT_gov_2008,MT_gov,MT_2008,Montana,MT,2008,1,Roy Brown,Stan Jones,0,1,0,0,0
267,MT_gov_2012,MT_gov,MT_2012,Montana,MT,2012,0,Steve Bullock,Rick Hill,0,1,0,0,0
268,MT_gov_2016,MT_gov,MT_2016,Montana,MT,2016,0,Steve Bullock  Democratic   Greg Gianforte  Republican   Ted Dunlap  Libertarian  ,Unopposed,0,1,1,0,1
269,NE_gov_1978,NE_gov,NE_1978,Nebraska,NE,1978,1,Charles Thone,Gerald T  Whelan,0,1,0,0,0
270,NE_gov_1982,NE_gov,NE_1982,Nebraska,NE,1982,0,Bob Kerrey,Unopposed,1,0,1,0,0
271,NE_gov_1986,NE_gov,NE_1986,Nebraska,NE,1986,1,Kay A  Orr,Helen Boosalis,0,1,0,0,0
272,NE_gov_1990,NE_gov,NE_1990,Nebraska,NE,1990,0,Ben Nelson,Mort Sullivan ,1,0,0,0,0
273,NE_gov_1994,NE_gov,NE_1994,Nebraska,NE,1994,1,Gene Spence,Ernie Chambers ,0,1,0,0,0
274,NE_gov_1998,NE_gov,NE_1998,Nebraska,NE,1998,1,Mike Johanns,Bill Hoppner,0,1,0,0,0
275,NE_gov_2002,NE_gov,NE_2002,Nebraska,NE,2002,0,Stormy Dean,Paul Rosberg,1,0,0,0,0
276,NE_gov_2006,NE_gov,NE_2006,Nebraska,NE,2006,1,Dave Heineman,David Hahn,1,0,0,1,0
277,NE_gov_2010,NE_gov,NE_2010,Nebraska,NE,2010,0,Mike Meister,n,1,0,0,0,0
278,NE_gov_2014,NE_gov,NE_2014,Nebraska,NE,2014,1,Pete Ricketts  R    Chuck Hassebrook  D    Mark Elworth  L  ,Unopposed,1,0,1,0,0
279,NV_gov_1978,NV_gov,NV_1978,Nevada,NV,1978,1,Robert List,Robert E  Rose,0,1,0,0,0
280,NV_gov_1982,NV_gov,NV_1982,Nevada,NV,1982,0,Richard Bryan,None of,1,0,0,0,0
281,NV_gov_1986,NV_gov,NV_1986,Nevada,NV,1986,1,Patricia Dillon Cafferata,None of,0,1,0,0,0
282,NV_gov_1990,NV_gov,NV_1990,Nevada,NV,1990,1,Jim Gallaway,None of,0,1,0,0,0
283,NV_gov_1994,NV_gov,NV_1994,Nevada,NV,1994,1,Jim Gibbons,Daniel Hansen ,0,1,0,0,0
284,NV_gov_1998,NV_gov,NV_1998,Nevada,NV,1998,1,Kenny Guinn,Jan Jones,0,1,0,0,0
285,NV_gov_2002,NV_gov,NV_2002,Nevada,NV,2002,0,Joe Neal,None of,1,0,0,0,0
286,NV_gov_2006,NV_gov,NV_2006,Nevada,NV,2006,1,Jim Gibbons,Dina Titus,1,0,0,0,0
287,NV_gov_2010,NV_gov,NV_2010,Nevada,NV,2010,1,Brian Sandoval,nRory Reid  D,1,0,0,0,0
288,NV_gov_2014,NV_gov,NV_2014,Nevada,NV,2014,1,Brian Sandoval  R  Robert Goodman  D    David VanDerBeek  Independent American  ,Unopposed,1,0,1,1,0
289,NY_gov_1976,NY_gov,NY_1976,New_Hampshire,NY,1976,0,Harry Spanos,Unopposed,1,0,1,0,0
290,NH_gov_1978,NH_gov,NH_1978,New_Hampshire,NH,1978,0,Hugh Gallen,Wesley Powell,1,0,0,0,0
291,NH_gov_1980,NH_gov,NH_1980,New_Hampshire,NH,1980,1,Meldrim Thomson Jr ,James Pinnaird,0,1,0,0,0
292,NH_gov_1982,NH_gov,NH_1982,New_Hampshire,NH,1982,1,John H  Sununu,,0,1,0,0,0
293,NH_gov_1984,NH_gov,NH_1984,New_Hampshire,NH,1984,0,Chris Spirou,Unopposed,1,0,1,0,0
294,NH_gov_1986,NH_gov,NH_1986,New_Hampshire,NH,1986,0,Paul McEachern,Unopposed,1,0,1,0,0
295,NH_gov_1988,NH_gov,NH_1988,New_Hampshire,NH,1988,1,Judd Gregg,Paul McEachern,1,0,0,0,0
296,NH_gov_1990,NH_gov,NH_1990,New_Hampshire,NH,1990,0,J  Joseph Grandmaison,Miriam F  Luce,1,0,0,0,0
297,NH_gov_1992,NH_gov,NH_1992,New_Hampshire,NH,1992,1,Steve Merrill,Arnie Arnesen,1,0,0,0,0
298,NH_gov_1994,NH_gov,NH_1994,New_Hampshire,NH,1994,0,Wayne King,Steve Winter,1,0,0,0,0
299,NH_gov_1996,NH_gov,NH_1996,New_Hampshire,NH,1996,0,Jeanne Shaheen,Ovide Lamontagne,1,0,0,0,0
300,NH_gov_1998,NH_gov,NH_1998,New_Hampshire,NH,1998,1,Jay Lucas,Unopposed,0,1,1,0,0
301,NH_gov_2000,NH_gov,NH_2000,New_Hampshire,NH,2000,1,Gordon Humphrey,Mary Brown,0,1,0,0,0
302,NH_gov_2002,NH_gov,NH_2002,New_Hampshire,NH,2002,1,Craig Benson,Mark Fernald,0,1,0,0,0
303,NH_gov_2004,NH_gov,NH_2004,New_Hampshire,NH,2004,0,John Lynch,Unopposed,1,0,1,0,0
304,NH_gov_2006,NH_gov,NH_2006,New_Hampshire,NH,2006,0,John Lynch,Jim Coburn,0,1,0,0,1
305,NH_gov_2008,NH_gov,NH_2008,New_Hampshire,NH,2008,1,Joe Kenney,Susan Newell,0,1,0,0,0
306,NH_gov_2010,NH_gov,NH_2010,New_Hampshire,NH,2010,1,John Stephen,John J  Babiarz  L,0,1,0,0,0
307,NH_gov_2012,NH_gov,NH_2012,New_Hampshire,NH,2012,0,Maggie Hassan,Ovide Lamontagne,0,1,0,0,0
308,NH_gov_2014,NH_gov,NH_2014,New_Hampshire,NH,2014,0,Maggie Hassan  D Walt Havenstein  R,Unopposed,0,1,1,0,1
309,NH_gov_2016,NH_gov,NH_2016,New_Hampshire,NH,2016,1,Chris Sununu  Republican   Colin Van Ostern  Democratic   Max Ambramson  Libertarian  ,Unopposed,0,1,1,0,0
310,NJ_gov_1977,NJ_gov,NJ_1977,New_Jersey,NJ,1977,1,Ray Bateman,Francis Flowers  Declare,0,1,0,0,0
311,NJ_gov_1981,NJ_gov,NJ_1981,New_Jersey,NJ,1981,1,Thomas Kean,James Florio,0,1,0,0,0
312,NJ_gov_1985,NJ_gov,NJ_1985,New_Jersey,NJ,1985,0,Peter Shapiro,Unopposed,1,0,1,0,0
313,NJ_gov_1989,NJ_gov,NJ_1989,New_Jersey,NJ,1989,0,James Florio,Jim Courter,1,0,0,0,0
314,NJ_gov_1993,NJ_gov,NJ_1993,New_Jersey,NJ,1993,1,Christine Todd Whitman,Unopposed,0,1,1,0,0
315,NJ_gov_1997,NJ_gov,NJ_1997,New_Jersey,NJ,1997,0,Jim McGreevey,Murray Sabrin,1,0,0,0,0
316,NJ_gov_2001,NJ_gov,NJ_2001,New_Jersey,NJ,2001,0,Jim McGreevey,Bret Schundler,1,0,0,0,0
317,NJ_gov_2005,NJ_gov,NJ_2005,New_Jersey,NJ,2005,0,Jon Corzine,Doug Forrester,0,1,0,0,1
318,NJ_gov_2009,NJ_gov,NJ_2009,New_Jersey,NJ,2009,1,Chris Christie,Chris Daggett,0,1,0,0,0
319,NJ_gov_2013,NJ_gov,NJ_2013,New_Jersey,NJ,2013,0,Barbara Buono,Unopposed,1,0,1,0,0
320,NJ_gov_2017,NJ_gov,NJ_2017,New_Jersey,NJ,2017,0,Phil Murphy,Kim Guadagno,1,0,0,0,0
321,NM_gov_1978,NM_gov,NM_1978,New_Mexico,NM,1978,0,Bruce King,Joe Skeen,0,1,0,0,0
322,NM_gov_1982,NM_gov,NM_1982,New_Mexico,NM,1982,0,Toney Anaya,John B  Irick,0,1,0,0,0
323,NM_gov_1986,NM_gov,NM_1986,New_Mexico,NM,1986,1,Garrey Carruthers,Ray Powell,0,1,0,0,0
324,NM_gov_1990,NM_gov,NM_1990,New_Mexico,NM,1990,0,Bruce King,Frank M  Bond,1,0,0,0,0
325,NM_gov_1994,NM_gov,NM_1994,New_Mexico,NM,1994,1,Gary Johnson,Roberto Mondragón,0,1,0,0,0
326,NM_gov_1998,NM_gov,NM_1998,New_Mexico,NM,1998,0,Martin Chávez,Unopposed,1,0,1,0,0
327,NM_gov_2002,NM_gov,NM_2002,New_Mexico,NM,2002,0,Bill Richardson,John Sanchez,1,0,0,0,0
328,NM_gov_2006,NM_gov,NM_2006,New_Mexico,NM,2006,0,Bill Richardson,John Dendahl,0,1,0,0,1
329,NM_gov_2010,NM_gov,NM_2010,New_Mexico,NM,2010,1,Susana Martinez,nDiane Denish  D,0,1,0,0,0
330,NM_gov_2014,NM_gov,NM_2014,New_Mexico,NM,2014,1,Susana Martinez  R  Gary King  D  ,Unopposed,1,0,1,1,0
331,NY_gov_1978,NY_gov,NY_1978,New_York,NY,1978,1,Perry Duryea,Mary Jane Tobin  Right,0,1,0,0,0
332,NY_gov_1982,NY_gov,NY_1982,New_York,NY,1982,0,Mario Cuomo,Lewis Lehrman,0,1,0,0,0
333,NY_gov_1986,NY_gov,NY_1986,New_York,NY,1986,1,Andrew O Rourke,Denis Dillon  Right,0,1,0,0,0
334,NY_gov_1990,NY_gov,NY_1990,New_York,NY,1990,1,Pierre Andrew Rinfret,Herbert London,0,1,0,0,0
335,NY_gov_1994,NY_gov,NY_1994,New_York,NY,1994,1,George Pataki,Tom Golisano,0,1,0,0,0
336,NY_gov_1998,NY_gov,NY_1998,New_York,NY,1998,0,Peter Vallone,Tom Golisano,1,0,0,0,0
337,NY_gov_2002,NY_gov,NY_2002,New_York,NY,2002,0,Carl McCall,,1,0,0,0,0
338,NY_gov_2006,NY_gov,NY_2006,New_York,NY,2006,0,Eliot Spitzer,John Faso ,1,0,0,0,0
339,NY_gov_2010,NY_gov,NY_2010,New_York,NY,2010,0,Andrew Cuomo,nCarl Paladino  R,0,1,0,0,0
340,NY_gov_2014,NY_gov,NY_2014,New_York,NY,2014,0,Andrew Cuomo  D  Rob Astorino  R    Howie Hawkins  G   Michael McDermott  L,Unopposed,0,1,1,0,1
341,NC_gov_1976,NC_gov,NC_1976,North_Carolina,NC,1976,0,Jim Hunt,David Flaherty,1,0,0,0,0
342,NC_gov_1980,NC_gov,NC_1980,North_Carolina,NC,1980,1,I  Beverly Lake,Robert Y  Emory,0,1,0,0,0
343,NC_gov_1984,NC_gov,NC_1984,North_Carolina,NC,1984,1,James G  Martin,Rufus L  Edmisten,0,1,0,0,0
344,NC_gov_1988,NC_gov,NC_1988,North_Carolina,NC,1988,0,Robert B  Jordan III,Unopposed,1,0,1,0,0
345,NC_gov_1992,NC_gov,NC_1992,North_Carolina,NC,1992,0,Jim Hunt,Jim Gardner,1,0,0,0,0
346,NC_gov_1996,NC_gov,NC_1996,North_Carolina,NC,1996,1,Robin Hayes,Scott Yost,0,1,0,0,0
347,NC_gov_2000,NC_gov,NC_2000,North_Carolina,NC,2000,0,Mike Easley,Richard Vinroot,0,1,0,0,0
348,NC_gov_2004,NC_gov,NC_2004,North_Carolina,NC,2004,1,Patrick Ballantine,Barbara Howe,0,1,0,0,0
349,NC_gov_2008,NC_gov,NC_2008,North_Carolina,NC,2008,0,Bev Perdue,Pat McCrory,0,1,0,0,0
350,NC_gov_2012,NC_gov,NC_2012,North_Carolina,NC,2012,1,Pat McCrory,Walter Dalton,0,1,0,0,0
351,NC_gov_2016,NC_gov,NC_2016,North_Carolina,NC,2016,0,Roy Cooper  Democratic   Pat McCrory  Republican   Lon Cecil  Libertarian  ,Unopposed,1,0,1,1,0
352,ND_gov_1976,ND_gov,ND_1976,North_Dakota,ND,1976,1,Richard Elkin,Martin Vaaler,0,1,0,0,0
353,ND_gov_1980,ND_gov,ND_1980,North_Dakota,ND,1980,1,Allen I  Olson,Unopposed,0,1,1,0,0
354,ND_gov_1984,ND_gov,ND_1984,North_Dakota,ND,1984,0,George Sinner,Unopposed,1,0,1,0,0
355,ND_gov_1988,ND_gov,ND_1988,North_Dakota,ND,1988,1,Leon L  Mallberg,Unopposed,0,1,1,0,0
356,ND_gov_1992,ND_gov,ND_1992,North_Dakota,ND,1992,1,Ed Schafer,Nicholas Spaeth,0,1,0,0,0
357,ND_gov_1996,ND_gov,ND_1996,North_Dakota,ND,1996,0,Lee Kaldor,Unopposed,1,0,1,0,0
358,ND_gov_2000,ND_gov,ND_2000,North_Dakota,ND,2000,1,John Hoeven,Heidi Heitkamp,1,0,0,0,0
359,ND_gov_2004,ND_gov,ND_2004,North_Dakota,ND,2004,0,Joe Satrom,Roland Riemers,1,0,0,0,0
360,ND_gov_2008,ND_gov,ND_2008,North_Dakota,ND,2008,0,Tim Mathern,DuWayne Hendrickson,1,0,0,0,0
361,ND_gov_2012,ND_gov,ND_2012,North_Dakota,ND,2012,0,Ryan Taylor,Paul Sorum,1,0,0,0,0
362,ND_gov_2016,ND_gov,ND_2016,North_Dakota,ND,2016,1,Doug Burgum  Republican   Marvin Nelson  Democratic   Marty Riske  Libertarian  ,Unopposed,1,0,1,0,0
363,OH_gov_1978,OH_gov,OH_1978,Ohio,OH,1978,0,Dick Celeste,Patricia H  Wright,1,0,0,0,0
364,OH_gov_1982,OH_gov,OH_1982,Ohio,OH,1982,0,Dick Celeste,Bud Brown,1,0,0,0,0
365,OH_gov_1986,OH_gov,OH_1986,Ohio,OH,1986,1,Jim Rhodes,Unopposed,0,1,1,0,0
366,OH_gov_1990,OH_gov,OH_1990,Ohio,OH,1990,1,George Voinovich,Anthony J  Celebrezze Jr ,0,1,0,0,0
367,OH_gov_1994,OH_gov,OH_1994,Ohio,OH,1994,0,Rob Burch,Billy Inmon,1,0,0,0,0
368,OH_gov_1998,OH_gov,OH_1998,Ohio,OH,1998,1,Bob Taft,Lee Fisher,1,0,0,0,0
369,OH_gov_2002,OH_gov,OH_2002,Ohio,OH,2002,0,Tim Hagan,John Eastman,1,0,0,0,0
370,OH_gov_2006,OH_gov,OH_2006,Ohio,OH,2006,0,Ted Strickland,Ken Blackwell,1,0,0,0,0
371,OH_gov_2010,OH_gov,OH_2010,Ohio,OH,2010,1,John Kasich,nKen Matesz  L,0,1,0,0,0
372,OH_gov_2014,OH_gov,OH_2014,Ohio,OH,2014,1,John Kasich  R  Ed FitzGerald  D     Anita Rios  G  ,Unopposed,1,0,1,1,0
373,OK_gov_1978,OK_gov,OK_1978,Oklahoma,OK,1978,0,George Nigh,Ron Shotts,0,1,0,0,0
374,OK_gov_1982,OK_gov,OK_1982,Oklahoma,OK,1982,1,Tom Daxon,Allah U Akbar Allah U Wahid,0,1,0,0,0
375,OK_gov_1986,OK_gov,OK_1986,Oklahoma,OK,1986,1,Henry Bellmon,David Walters,0,1,0,0,0
376,OK_gov_1990,OK_gov,OK_1990,Oklahoma,OK,1990,0,David Walters,Bill Price,1,0,0,0,0
377,OK_gov_1994,OK_gov,OK_1994,Oklahoma,OK,1994,1,Frank Keating,Jack Mildren,0,1,0,0,0
378,OK_gov_1998,OK_gov,OK_1998,Oklahoma,OK,1998,0,Laura Boyd,Hoppy Heidelberg,1,0,0,0,0
379,OK_gov_2002,OK_gov,OK_2002,Oklahoma,OK,2002,0,Brad Henry,Steve Largent,1,0,0,0,0
380,OK_gov_2006,OK_gov,OK_2006,Oklahoma,OK,2006,0,Brad Henry,Ernest Istook,0,1,0,0,1
381,OK_gov_2010,OK_gov,OK_2010,Oklahoma,OK,2010,1,Mary Fallin,nJari Askins  D,0,1,0,0,0
382,OK_gov_2014,OK_gov,OK_2014,Oklahoma,OK,2014,1,Mary Fallin  R Joe Dorman  D    Richard Prawdzienski,running as I  ,1,0,0,1,0
383,OR_gov_1978,OR_gov,OR_1978,Oregon,OR,1978,1,Victor G  Atiyeh,Unopposed,0,1,1,0,0
384,OR_gov_1982,OR_gov,OR_1982,Oregon,OR,1982,0,Ted Kulongoski,Unopposed,1,0,1,0,0
385,OR_gov_1986,OR_gov,OR_1986,Oregon,OR,1986,0,Neil Goldschmidt,Norma Paulus,1,0,0,0,0
386,OR_gov_1990,OR_gov,OR_1990,Oregon,OR,1990,0,Barbara Roberts,David B  Frohnmayer,0,1,0,0,0
387,OR_gov_1994,OR_gov,OR_1994,Oregon,OR,1994,0,John Kitzhaber,Denny Smith,0,1,0,0,0
388,OR_gov_1998,OR_gov,OR_1998,Oregon,OR,1998,1,Bill Sizemore,Richard Burke,0,1,0,0,0
389,OR_gov_2002,OR_gov,OR_2002,Oregon,OR,2002,0,Ted Kulongoski,Kevin Mannix,0,1,0,0,0
390,OR_gov_2006,OR_gov,OR_2006,Oregon,OR,2006,0,Ted Kulongoski,Ron Saxton,0,1,0,0,1
391,OR_gov_2010,OR_gov,OR_2010,Oregon,OR,2010,0,John Kitzhaber,nChris Dudley  R,0,1,0,0,0
392,OR_gov_2014,OR_gov,OR_2014,Oregon,OR,2014,0,John Kitzhaber  D  Dennis Richardson  R   Paul Grad  Libertarian Aaron Auer  Constitution,Unopposed,0,1,1,0,1
393,OR_gov_2016,OR_gov,OR_2016,Oregon,OR,2016,0,Kate Brown  Democratic   Bud Pierce  Republican  ,Unopposed,0,1,1,0,1
394,PA_gov_1978,PA_gov,PA_1978,Pennsylvania,PA,1978,1,Dick Thornburgh,Peter F  Flaherty,0,1,0,0,0
395,PA_gov_1982,PA_gov,PA_1982,Pennsylvania,PA,1982,0,Allen E  Ertel,Mark Zola ,1,0,0,0,0
396,PA_gov_1986,PA_gov,PA_1986,Pennsylvania,PA,1986,0,Robert P  Casey,,1,0,0,0,0
397,PA_gov_1990,PA_gov,PA_1990,Pennsylvania,PA,1990,1,Barbara Hafer,Unopposed,0,1,1,0,0
398,PA_gov_1994,PA_gov,PA_1994,Pennsylvania,PA,1994,1,Tom Ridge,Mark Singel,0,1,0,0,0
399,PA_gov_1998,PA_gov,PA_1998,Pennsylvania,PA,1998,0,Ivan Itkin,Peg Luksik,1,0,0,0,0
400,PA_gov_2002,PA_gov,PA_2002,Pennsylvania,PA,2002,0,Ed Rendell,Mike Fisher,1,0,0,0,0
401,PA_gov_2006,PA_gov,PA_2006,Pennsylvania,PA,2006,0,Ed Rendell,Lynn Swann,0,1,0,0,1
402,PA_gov_2010,PA_gov,PA_2010,Pennsylvania,PA,2010,1,Tom Corbett,nDan Onorato  D,0,1,0,0,0
403,PA_gov_2014,PA_gov,PA_2014,Pennsylvania,PA,2014,0,Tom Wolf  D    Tom Corbett  R,Unopposed,1,0,1,1,0
404,RI_gov_1976,RI_gov,RI_1976,Rhode_Island,RI,1976,0,John Garrahy,James Taft,0,1,0,0,0
405,RI_gov_1978,RI_gov,RI_1978,Rhode_Island,RI,1978,1,Lincoln Almond,Joseph A  Doorley,0,1,0,0,0
406,RI_gov_1980,RI_gov,RI_1980,Rhode_Island,RI,1980,1,Buddy Cianci,Unopposed,0,1,1,0,0
407,RI_gov_1982,RI_gov,RI_1982,Rhode_Island,RI,1982,1,Vincent Marzullo,Hilary R  Salk,0,1,0,0,0
408,RI_gov_1984,RI_gov,RI_1984,Rhode_Island,RI,1984,1,Edward D  DiPrete,Anthony J  Solomon,0,1,0,0,0
409,RI_gov_1986,RI_gov,RI_1986,Rhode_Island,RI,1986,0,Bruce Sundlun,Robert Healey ,1,0,0,0,0
410,RI_gov_1988,RI_gov,RI_1988,Rhode_Island,RI,1988,0,Bruce Sundlun,Unopposed,1,0,1,0,0
411,RI_gov_1990,RI_gov,RI_1990,Rhode_Island,RI,1990,0,Bruce Sundlun,Unopposed,1,0,1,0,0
412,RI_gov_1992,RI_gov,RI_1992,Rhode_Island,RI,1992,1,Elizabeth Leonard,Joseph Devine,0,1,0,0,0
413,RI_gov_1994,RI_gov,RI_1994,Rhode_Island,RI,1994,1,Lincoln Almond,Myrth York,0,1,0,0,0
414,RI_gov_1998,RI_gov,RI_1998,Rhode_Island,RI,1998,0,Myrth York,Bob Healey ,1,0,0,0,0
415,RI_gov_2002,RI_gov,RI_2002,Rhode_Island,RI,2002,1,Don Carcieri,Myrth York,1,0,0,0,0
