,race_id,office,loc_date_id,state,abbrev,year,GOP_win,winner,rival,pred_GOP,pred_DEM,unopposed,inc_GOP_running,inc_DEM_running,prez_GOP,approval_effects_GOP,approval_effects_DEM,nat_UR_effects_GOP,nat_UR_effects_DEM,state_UR_effects_GOP,state_UR_effects_DEM,total_male,total_female,age_under18,age_18to29,age_30to59,age_60over,race_white_nh,race_black,race_natamer,race_asian,race_hispanic,percent_male,percent_female,percent_under18,percent_age_18to29,percent_age_30to59,percent_age_60over,percent_race_white,percent_race_black,percent_race_natamer,percent_race_asian,percent_race_hispanic
130,NM_gov_1990,NM_gov,NM_1990,New_Mexico,NM,1990,0,Bruce King,Frank M  Bond,1,0,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,6.7,0.0,745253,769816,446741,277907,567869,222552,566804,30210,134355,204476,579224,0.491893769,0.508106231,0.294865118,0.18342861,0.374813952,0.14689232,0.37411101399999996,0.019939686,0.08867912900000001,0.13496151,0.382308661
131,NY_gov_1990,NY_gov,NY_1990,New_York,NY,1990,1,Pierre Andrew Rinfret,Herbert London,0,1,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,5.6,0.0,8625673,9364782,4259549,3518041,7024033,3188832,11171229,2859055,62651,1683494,2214026,0.479458302,0.5205416979999999,0.236767163,0.195550418,0.39043109200000004,0.17725132600000001,0.6209531110000001,0.158920661,0.003482458,0.093577066,0.123066704
132,OH_gov_1990,OH_gov,OH_1990,Ohio,OH,1990,1,George Voinovich,Anthony J  Celebrezze Jr ,0,1,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,5.7,0.0,5226340,5620775,2799744,2004982,4138448,1903941,9382060,1154826,20358,150175,139696,0.48181843700000004,0.518181563,0.258109553,0.18484011600000003,0.381525226,0.175525105,0.8649359759999999,0.106463885,0.001876812,0.013844695,0.012878632
133,OK_gov_1990,OK_gov,OK_1990,Oklahoma,OK,1990,0,David Walters,Bill Price,1,0,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,6.0,0.0,1530819,1614766,837007,569998,1177140,561440,2497352,233801,252420,75852,86160,0.48665637700000003,0.5133436229999999,0.266089456,0.18120572199999999,0.37421974,0.17848508300000002,0.7939229109999999,0.074326715,0.080245805,0.024113798,0.027390772
134,OR_gov_1990,OR_gov,OR_1990,Oregon,OR,1990,0,Barbara Roberts,David B  Frohnmayer,0,1,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,5.8,0.0,1397073,1445248,724130,479509,1127020,511662,2524080,46178,38496,120860,112707,0.49152541200000005,0.508474588,0.25476714300000003,0.168703324,0.396513976,0.18001555800000002,0.8880348140000001,0.016246582,0.013543861,0.042521587,0.039653157
135,PA_gov_1990,PA_gov,PA_1990,Pennsylvania,PA,1990,1,Barbara Hafer,Unopposed,0,1,1,0,0,1.0,27.666666666666664,0.0,5.9,0.0,5.9,0.0,5694265,6187378,2794810,2146992,4503329,2436512,10287939,1089795,14733,256914,232262,0.479248956,0.5207510439999999,0.23522083600000002,0.18069824199999998,0.37901568,0.20506524199999998,0.865868382,0.091720901,0.00123998,0.021622767,0.01954797
136,RI_gov_1990,RI_gov,RI_1990,Rhode_Island,RI,1990,0,Bruce Sundlun,Unopposed,1,0,1,0,0,1.0,27.666666666666664,0.0,5.9,0.0,7.0,0.0,481496,521968,225690,206210,373891,197673,871623,38861,4071,43157,45752,0.479833856,0.5201661439999999,0.224910909,0.205498154,0.37260031299999996,0.19699062399999998,0.8686141209999999,0.03872685,0.004056947,0.04300802,0.045594062000000005
137,SC_gov_1990,SC_gov,SC_1990,South_Carolina,SC,1990,0,Theo Mitchell,John R,1,0,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,5.1,0.0,1688510,1798193,920207,703290,1322251,540955,2376423,1039884,8246,31599,30551,0.484271244,0.515728756,0.263918952,0.20170631100000003,0.37922673700000004,0.155148001,0.6815673720000001,0.298242781,0.002364985,0.009062716,0.008762146
138,SD_gov_1990,SD_gov,SD_1990,South_Dakota,SD,1990,0,Bob L  Samuelson,Unopposed,1,0,1,0,0,1.0,27.666666666666664,0.0,5.9,0.0,3.7,0.0,342498,353506,198462,121256,243373,132913,632263,3258,50575,4656,5252,0.492091999,0.507908001,0.285144913,0.17421739,0.34967184100000004,0.190965857,0.90841863,0.0046810079999999995,0.072664812,0.006689616999999999,0.007545934
139,TN_gov_1990,TN_gov,TN_1990,Tennessee,TN,1990,1,Dwight Henry,W  Curtis Jacox,0,1,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,5.7,0.0,2348928,2528257,1216604,930632,1897494,832455,4015327,778035,10039,41043,32741,0.481615522,0.518384478,0.249447991,0.190813348,0.389055162,0.170683499,0.823287819,0.159525423,0.002058359,0.008415305,0.006713094
140,TX_gov_1990,TX_gov,TX_1990,Texas,TX,1990,0,Ann Richards,Clayton Williams,1,0,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,6.4,0.0,8365963,8620547,4835839,3423584,6382680,2344407,8434857,2021632,65877,2124239,4339905,0.492506289,0.5074937110000001,0.284687025,0.201547228,0.375749933,0.13801581400000001,0.496562095,0.11901397,0.003878195,0.12505447,0.25549126899999997
141,VT_gov_1990,VT_gov,VT_1990,Vermont,VT,1990,1,Richard A  Snelling,Peter Welch,0,1,0,0,0,1.0,27.666666666666664,0.0,5.9,0.0,5.5,0.0,275492,287266,143083,108427,222604,88644,551427,1951,1696,4023,3661,0.48953902,0.51046098,0.25425316,0.19267073899999998,0.395559015,0.157517085,0.979865235,0.003466854,0.003013729,0.007148720999999999,0.006505461
142,WI_gov_1990,WI_gov,WI_1990,Wisconsin,WI,1990,0,Tom Loftus,Unopposed,1,0,1,0,0,1.0,27.666666666666664,0.0,5.9,0.0,4.7,0.0,2392935,2498834,1288982,913671,1829016,860100,4419329,244539,39387,95320,93194,0.489175797,0.510824203,0.26350017800000003,0.186777217,0.37389664100000003,0.17582596399999997,0.903421441,0.049989890999999995,0.008051688000000001,0.019485793,0.019051186
143,WY_gov_1990,WY_gov,WY_1990,Wyoming,WY,1990,1,Mary Mead,Unopposed,0,1,1,0,0,1.0,27.666666666666664,0.0,5.9,0.0,5.3,0.0,227007,226581,135525,74654,178617,64792,401310,3606,9479,13442,25751,0.5004695889999999,0.499530411,0.298784359,0.164585483,0.393786873,0.142843285,0.884745628,0.007949946,0.020897818999999998,0.029634822999999998,0.056771784000000006
144,AL_gov_1994,AL_gov,AL_1994,Alabama,AL,1994,1,Fob James,Unopposed,0,1,1,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.0,2020299,2182893,1084642,754061,1634558,729931,3005492,1074795,18876,41249,45109,0.480658271,0.519341729,0.258051976,0.179401988,0.38888492399999997,0.173661113,0.715049895,0.255709232,0.004490873,0.009813732,0.010732081999999999
145,AK_gov_1994,AK_gov,AK_1994,Alaska,AK,1994,0,Tony Knowles,Jim Campbell,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,7.4,303565,277234,179693,105624,253111,42370,402086,22185,90636,31210,21023,0.522667911,0.47733208899999996,0.309389307,0.18185981699999998,0.43579792700000003,0.07295122799999999,0.6922980240000001,0.03819738,0.156053988,0.053736318,0.036196688
146,AK_gov_1994,AK_gov,AK_1994,Alaska,AK,1994,0,Tony Knowles,Jim Campbell,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.1,303565,277234,179693,105624,253111,42370,402086,22185,90636,31210,21023,0.522667911,0.47733208899999996,0.309389307,0.18185981699999998,0.43579792700000003,0.07295122799999999,0.6922980240000001,0.03819738,0.156053988,0.053736318,0.036196688
147,AZ_gov_1994,AZ_gov,AZ_1994,Arizona,AZ,1994,0,Eddie Basha,John Buttrick,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.0,2110837,2140552,1135450,781720,1606617,727603,2396106,129864,224468,511092,931250,0.49650526,0.50349474,0.267077419,0.183874023,0.37790402100000003,0.171144772,0.563605448,0.030546252000000003,0.052798744,0.120217651,0.21904605800000002
148,CA_gov_1994,CA_gov,CA_1994,California,CA,1994,0,Kathleen Brown,Richard Rider,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,8.2,15688533,15716139,8350367,6123617,12492766,4437922,11383235,2230833,278637,7869523,8999385,0.499560479,0.500439521,0.265895692,0.194990637,0.397799601,0.14131406900000001,0.362469476,0.07103506799999999,0.00887247,0.250584467,0.28656198
149,CO_gov_1994,CO_gov,CO_1994,Colorado,CO,1994,1,Bruce Benson,Kevin Swanson,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,3.8,1845170,1851971,957078,679836,1565482,494745,2618464,145913,34362,300705,548822,0.499080235,0.500919765,0.258869759,0.183881545,0.423430429,0.133818267,0.7082402320000001,0.039466442000000004,0.009294209,0.081334469,0.148444974
150,CT_gov_1994,CT_gov,CT_1994,Connecticut,CT,1994,1,John Rowland,Bill Curry,0,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.6,1615451,1719044,786424,569095,1381747,597230,2571755,288499,7848,180456,255999,0.48446646299999996,0.515533537,0.235845008,0.170669022,0.414379689,0.17910658100000001,0.771257717,0.086519548,0.00235358,0.05411794,0.076772945
151,FL_gov_1994,FL_gov,FL_1994,Florida,FL,1994,1,Jeb Bush,Unopposed,0,1,1,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.1,6876117,7279589,3178278,2291042,5439268,3247119,9418011,1989922,43217,536458,2017572,0.485748786,0.514251214,0.224522747,0.161845831,0.38424561799999996,0.229385875,0.6653155270000001,0.140573844,0.0030529740000000004,0.037896944,0.142527119
152,GA_gov_1994,GA_gov,GA_1994,Georgia,GA,1994,1,Guy Millner,Unopposed,0,1,1,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,4.8,3497547,3663964,1904075,1388914,2904260,964261,4651557,1987756,16704,220375,239444,0.48838115299999996,0.511618847,0.265876154,0.19394147399999997,0.40553732299999995,0.134644909,0.649521728,0.277560978,0.0023324689999999998,0.030772137,0.033434844
153,HI_gov_1994,HI_gov,HI_1994,Hawaii,HI,1994,0,Ben Cayetano,Frank Fasi  Best Party,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.6,581803,567749,286382,212375,463755,187040,255496,25118,4473,676813,83914,0.506112816,0.493887184,0.24912487600000002,0.18474588399999997,0.40342237700000005,0.162706863,0.222257018,0.021850251,0.003891081,0.588762405,0.07299713299999999
154,ID_gov_1994,ID_gov,ID_1994,Idaho,ID,1994,1,Phil Batt,Larry EchoHawk,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.5,560038,561593,332655,191771,423947,173257,968760,4204,15326,50664,72432,0.49930681299999996,0.500693187,0.296581496,0.170975125,0.37797368299999995,0.154468805,0.863706513,0.003748113,0.01366403,0.045169935999999994,0.064577388
155,IL_gov_1994,IL_gov,IL_1994,Illinois,IL,1994,0,Dawn Netsch,David Kelley,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.4,5763474,6062604,3066000,2159287,4660238,1940554,7867203,1767314,25504,917279,1154772,0.48735295,0.51264705,0.259257549,0.182586907,0.394064541,0.164091088,0.665241934,0.149442106,0.00215659,0.077564092,0.097646236
156,IA_gov_1994,IA_gov,IA_1994,Iowa,IA,1994,0,Bonnie Campbell,Richard Hughes  Nom ,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,3.4,1381087,1455495,724783,484304,1073591,553905,2656733,53595,8005,52961,52577,0.486884215,0.513115785,0.255512797,0.17073506100000002,0.37848050899999996,0.195271986,0.93659658,0.018894218,0.0028220579999999997,0.01867071,0.018535336
157,KS_gov_1994,KS_gov,KS_1994,Kansas,KS,1994,1,Bill Graves,Jim Slattery,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,4.9,1260177,1301735,682166,452977,976179,450590,2133266,147525,23153,103866,131503,0.491889261,0.508110739,0.266272222,0.17681208399999998,0.381035336,0.17588035800000001,0.83268512,0.057583945,0.009037391,0.040542376,0.051330022
158,ME_gov_1994,ME_gov,ME_1994,Maine,ME,1994,0,Angus King,Joseph Brennan,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.7,606834,639892,305896,203869,511157,225804,1211581,5787,6438,10021,7841,0.486742075,0.513257925,0.245359445,0.163523501,0.409999471,0.181117583,0.971810165,0.004641758,0.005163925,0.008037853000000001,0.006289273000000001
159,MD_gov_1994,MD_gov,MD_1994,Maryland,MD,1994,0,Parris Glendening,Ellen Sauerbrey,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.0,2414320,2573155,1239813,890258,2109322,748082,3226674,1304904,13952,234283,166228,0.484076612,0.5159233879999999,0.248585306,0.178498739,0.422923824,0.14999213,0.646955423,0.26163619899999996,0.002797408,0.046974271,0.033329089
160,MA_gov_1994,MA_gov,MA_1994,Massachusetts,MA,1994,0,Mark Roosevelt,Dean Cook,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.8,2956773,3192720,1411871,1164952,2485516,1087155,5046118,317460,13351,370143,344021,0.480815736,0.519184264,0.229591448,0.18943870699999998,0.404182263,0.176787745,0.820574639,0.051623768,0.002171073,0.060190815999999994,0.05594298599999999
161,MI_gov_1994,MI_gov,MI_1994,Michigan,MI,1994,0,Howard Wolpe,Unopposed,1,0,1,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.4,4656907,4895649,2513566,1695980,3798307,1544703,7589565,1340120,56774,238622,250508,0.487503763,0.512496237,0.263130203,0.17754201100000003,0.397622061,0.161705726,0.794506203,0.140289154,0.005943331,0.024979911,0.026224185
162,MN_gov_1994,MN_gov,MN_1994,Minnesota,MN,1994,0,John Marty,Will Shetterly,0,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,3.9,2261362,2331489,1214827,810845,1827375,739804,4148667,125659,51932,143813,89683,0.492365635,0.507634365,0.2645039,0.17654502600000002,0.397873783,0.16107729199999998,0.903287958,0.027359694,0.011307138000000001,0.031312359,0.019526651000000003
163,NE_gov_1994,NE_gov,NE_1994,Nebraska,NE,1994,1,Gene Spence,Ernie Chambers ,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,2.6,799004,832532,437504,283253,617842,292938,1441688,61859,13404,45053,59951,0.48972502,0.51027498,0.268154671,0.173611247,0.37868732299999996,0.179547371,0.883638485,0.037914579,0.008215571,0.027613856000000003,0.036745129
164,NV_gov_1994,NV_gov,NV_1994,Nevada,NV,1994,1,Jim Gibbons,Daniel Hansen ,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.0,774348,746054,382888,269090,638215,230209,976132,101453,22350,157656,232239,0.509304776,0.490695224,0.251833397,0.176986087,0.419767272,0.151413245,0.6420223070000001,0.066727747,0.01470006,0.10369362800000001,0.152748418
165,NH_gov_1994,NH_gov,NH_1994,New_Hampshire,NH,1994,0,Wayne King,Steve Winter,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,4.4,569201,590664,291078,199648,490041,179099,1112205,7933,2466,16981,14995,0.49074763,0.50925237,0.250958517,0.172130377,0.422498308,0.15441366,0.9589090109999999,0.006839589,0.00212611,0.014640496999999999,0.012928229
166,NM_gov_1994,NM_gov,NM_1994,New_Mexico,NM,1994,1,Gary Johnson,Roberto Mondragón,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.4,804879,831781,471474,283929,634190,247066,519629,31863,150006,254942,653689,0.491781433,0.508218567,0.288070827,0.173480747,0.38749037700000005,0.150957438,0.317493554,0.019468307,0.091653734,0.155769677,0.399404275
167,NY_gov_1994,NY_gov,NY_1994,New_York,NY,1994,1,George Pataki,Tom Golisano,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.5,8834103,9550753,4431772,3338896,7419156,3195032,10713180,2921187,70575,1968392,2475449,0.480509774,0.519490226,0.241055573,0.18161121300000002,0.40354713700000006,0.17378607699999998,0.582717645,0.15889093699999998,0.003838757,0.107065946,0.134646091
168,OH_gov_1994,OH_gov,OH_1994,Ohio,OH,1994,0,Rob Burch,Billy Inmon,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,4.9,5340709,5708816,2835182,1919840,4366743,1927760,9400568,1213418,22009,179709,170667,0.48334285899999996,0.516657141,0.256588586,0.173748645,0.39519735,0.174465418,0.850766707,0.109816304,0.00199185,0.016263957,0.015445641000000001
169,OK_gov_1994,OK_gov,OK_1994,Oklahoma,OK,1994,1,Frank Keating,Jack Mildren,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.2,1596849,1670763,859148,576443,1255525,576496,2478063,244668,260744,98326,123418,0.488689906,0.5113100939999999,0.262928402,0.176411092,0.384233195,0.176427311,0.7583712509999999,0.074876699,0.0797965,0.030091088,0.03777009
170,OR_gov_1994,OR_gov,OR_1994,Oregon,OR,1994,0,John Kitzhaber,Denny Smith,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.0,1516864,1557088,773088,512399,1253645,534820,2588971,49972,41182,174179,177750,0.49345728200000005,0.506542718,0.251496445,0.166690631,0.40782842399999997,0.173984499,0.8422288309999999,0.016256597,0.013397086,0.056662889,0.057824585
171,PA_gov_1994,PA_gov,PA_1994,Pennsylvania,PA,1994,1,Tom Ridge,Mark Singel,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.0,5788424,6252983,2845774,2019055,4742342,2434236,10208810,1143722,16179,318815,296992,0.48070993700000003,0.519290063,0.236332349,0.16767600300000002,0.393836202,0.20215544600000002,0.8478087320000001,0.094982422,0.001343614,0.026476557,0.024664227
172,RI_gov_1994,RI_gov,RI_1994,Rhode_Island,RI,1994,1,Lincoln Almond,Myrth York,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.6,490352,531054,234543,192262,399434,195167,843122,42080,4491,56633,63779,0.480075504,0.519924496,0.229627592,0.188232691,0.391062907,0.19107681,0.825452367,0.041198113,0.00439688,0.05544612,0.062442359
173,SC_gov_1994,SC_gov,SC_1994,South_Carolina,SC,1994,1,David Beasley,Nick Theodore,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,5.7,1792678,1904149,955981,695856,1459824,585166,2466047,1098017,10435,49987,56361,0.48492342200000005,0.515076578,0.258595006,0.18823061,0.39488566799999997,0.158288716,0.667071248,0.297016063,0.0028226909999999996,0.013521596,0.015245777
174,SD_gov_1994,SD_gov,SD_1994,South_Dakota,SD,1994,1,Bill Janklow,Jim Beddow,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,3.3,355322,364218,200137,121841,263067,134495,642759,3829,55258,6120,7512,0.493818273,0.5061817270000001,0.27814576,0.169331795,0.365604414,0.186918031,0.893291547,0.005321455,0.076796287,0.008505434000000001,0.010440003
175,TN_gov_1994,TN_gov,TN_1994,Tennessee,TN,1994,1,Don Sundquist,Phil Bredesen,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,4.7,2517467,2684557,1289371,939453,2096679,876521,4184985,839945,12084,70587,69180,0.483939905,0.516060095,0.247859487,0.18059374600000003,0.40305062,0.16849614699999999,0.804491675,0.161465037,0.002322942,0.013569142,0.01329867
176,TX_gov_1994,TX_gov,TX_1994,Texas,TX,1994,1,George W  Bush,Keary Ehlers,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,6.1,9160742,9371892,5256207,3570312,7189791,2516325,8312850,2174806,86871,2480445,5271809,0.494303292,0.505696708,0.283618993,0.19265000300000001,0.38795300200000005,0.135778055,0.44855199799999995,0.117350076,0.0046874609999999995,0.13384201099999998,0.28446086
177,VT_gov_1994,VT_gov,VT_1994,Vermont,VT,1994,1,David F  Kelley,Thomas Morse,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,4.4,284630,296556,144859,101363,241046,93917,564338,2396,1986,5134,4398,0.48973994600000004,0.510260054,0.249247229,0.174407161,0.41474846299999996,0.16159542699999999,0.971011002,0.004122604,0.00341715,0.008833661,0.007567285
178,WI_gov_1994,WI_gov,WI_1994,Wisconsin,WI,1994,0,Chuck Chvala,David Harmon,1,0,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,4.2,2495377,2585154,1320892,890019,1990540,879081,4482372,268507,42523,127286,133085,0.491164605,0.508835395,0.259990934,0.175182279,0.391797629,0.173029355,0.882264472,0.052850184,0.008369794,0.02505368,0.026195097
179,WY_gov_1994,WY_gov,WY_1994,Wyoming,WY,1994,1,Jim Geringer,Kathy Karpan,0,1,0,0,0,0.0,0.0,-6.333333333333329,0.0,5.8,0.0,4.7,235554,234112,132864,76797,190190,69814,409987,3652,10141,14215,28118,0.501535133,0.49846486700000003,0.282890394,0.16351407199999998,0.40494734600000004,0.148646059,0.872933106,0.007775739,0.02159194,0.030266189,0.059868076
180,AL_gov_1998,AL_gov,AL_1998,Alabama,AL,1998,0,Don Siegelman,Unopposed,1,0,1,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,4.5,2104436,2261362,1110495,745226,1753513,756564,3059816,1128885,21245,54918,65590,0.482027799,0.517972201,0.254362433,0.1706964,0.401647763,0.173293405,0.700860644,0.258574721,0.004866235,0.012579143999999999,0.015023598999999999
181,AK_gov_1998,AK_gov,AK_1998,Alaska,AK,1998,0,Robin Taylor ,John Lindauer,0,1,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,6.4,317263,294291,187042,102061,272977,49474,406484,21920,95574,36018,24242,0.518781661,0.481218339,0.305847072,0.166887961,0.446366143,0.080898825,0.664673929,0.035843114,0.156280557,0.058895862,0.039639999
182,AK_gov_1998,AK_gov,AK_1998,Alaska,AK,1998,0,Robin Taylor ,John Lindauer,0,1,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,5.1,317263,294291,187042,102061,272977,49474,406484,21920,95574,36018,24242,0.518781661,0.481218339,0.305847072,0.166887961,0.446366143,0.080898825,0.664673929,0.035843114,0.156280557,0.058895862,0.039639999
183,AZ_gov_1998,AZ_gov,AZ_1998,Arizona,AZ,1998,0,Paul Johnson,Katherine Gallant,1,0,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,4.4,2410984,2426567,1289781,852711,1871500,823558,2517365,149203,245409,634193,1174161,0.498389371,0.501610629,0.266618584,0.17626914899999999,0.386869306,0.170242753,0.5203800439999999,0.030842672,0.050730008,0.131097946,0.242718061
184,CA_gov_1998,CA_gov,CA_1998,California,CA,1998,0,Gray Davis,Dan Lungren,1,0,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,5.9,16479439,16569884,8950008,5980920,13477421,4640973,9930081,2252866,315110,8954318,10310832,0.49863166600000003,0.501368334,0.270807605,0.18096951600000002,0.407797188,0.14042566,0.300462463,0.068166782,0.009534537,0.270938016,0.311983153
185,CO_gov_1998,CO_gov,CO_1998,Colorado,CO,1998,1,Bill Owens,Gail Schoettler,0,1,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,3.5,2059045,2040842,1052889,734549,1773762,538687,2755758,158680,40948,373412,673341,0.502219939,0.497780061,0.256809273,0.179163231,0.43263680200000004,0.131390694,0.672154623,0.038703506,0.009987592,0.091078608,0.164234039
186,CT_gov_1998,CT_gov,CT_1998,Connecticut,CT,1998,0,Barbara Kennelly,Joseph Zdoneczyk ,1,0,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,3.2,1638030,1743845,823267,505066,1453242,600300,2497273,302728,9042,214072,298882,0.484355572,0.515644428,0.243435077,0.149344964,0.42971487700000005,0.17750508199999998,0.7384285340000001,0.08951484,0.002673665,0.063299797,0.088377601
187,FL_gov_1998,FL_gov,FL_1998,Florida,FL,1998,1,Jeb Bush,Buddy MacKay,0,1,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,4.2,7490516,7882972,3490319,2314321,6123079,3445768,9660879,2220311,50100,680145,2461001,0.487235948,0.5127640520000001,0.227034945,0.150539747,0.398288209,0.22413703399999999,0.628411653,0.144424674,0.003258857,0.044241424,0.160080848
188,GA_gov_1998,GA_gov,GA_1998,Georgia,GA,1998,0,Roy Barnes,Guy Millner,0,1,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,4.2,3850591,3994215,2080848,1449293,3279191,1035474,4811888,2228947,20059,322595,369966,0.490845918,0.509154082,0.265251684,0.18474555,0.418007915,0.131994851,0.6133852129999999,0.28413029,0.0025569779999999997,0.041122112999999995,0.047160630999999995
189,HI_gov_1998,HI_gov,HI_1998,Hawaii,HI,1998,1,Linda Lingle,George Peabody,0,1,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,6.1,599715,591160,292639,203387,494502,200347,222768,23041,3848,647307,86437,0.5035918970000001,0.496408103,0.245734439,0.170787866,0.415242574,0.16823512100000002,0.187062454,0.019347958000000002,0.003231238,0.543555789,0.072582765
190,ID_gov_1998,ID_gov,ID_1998,Idaho,ID,1998,1,Dirk Kempthorne,Robert Huntley,1,0,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,5.1,619119,617393,356905,213228,479679,186700,1039996,5039,16872,62181,91937,0.500697931,0.49930206899999996,0.288638525,0.17244313,0.38792911,0.150989234,0.841072307,0.004075173,0.013644833,0.050287421,0.074351887
191,IL_gov_1998,IL_gov,IL_1998,Illinois,IL,1998,1,George Ryan,Glenn Poshard,1,0,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,4.5,5974715,6246839,3185634,2121534,4958929,1955459,7685873,1840355,29172,1073043,1405099,0.488867046,0.511132954,0.260657033,0.173589545,0.40575273799999995,0.160000848,0.6288785370000001,0.150582733,0.002386931,0.087799227,0.114968931
192,IA_gov_1998,IA_gov,IA_1998,Iowa,IA,1998,0,Tom Vilsack,Jim Lightfoot,1,0,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,2.8,1417372,1479038,730686,478279,1133094,554350,2663022,59100,8661,67696,72508,0.489354753,0.510645247,0.25227298600000003,0.16512821,0.391206355,0.191392103,0.919421629,0.02040457,0.002990253,0.023372382,0.025033748999999998
193,KS_gov_1998,KS_gov,KS_1998,Kansas,KS,1998,0,Tom Sawyer,Kirt Poovey,1,0,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,3.5,1305708,1340541,702717,450037,1040074,453421,2128216,151974,24342,127185,169336,0.49341842,0.50658158,0.265552108,0.170066007,0.393037088,0.17134479800000002,0.804238755,0.05742997,0.009198681,0.048062371,0.063990955
194,ME_gov_1998,ME_gov,ME_1998,Maine,ME,1998,1,Jim Longley,Tom Connolly,0,0,0,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,4.4,615817,649707,302791,185192,543540,234001,1221629,6436,6878,11610,8854,0.486610289,0.513389711,0.239261365,0.146336221,0.429497979,0.184904435,0.965314763,0.00508564,0.0054349030000000005,0.009174065,0.006996311
195,MD_gov_1998,MD_gov,MD_1998,Maryland,MD,1998,1,Ellen Sauerbrey,Unopposed,0,1,1,0,0,0.0,0.0,32.66666666666666,0.0,4.5,0.0,4.1,2509969,2683513,1317386,825947,2266765,783385,3184486,1419909,14933,283932,207353,0.483292134,0.516707866,0.25366141600000003,0.159035306,0.43646343600000004,0.150840034,0.6131697389999999,0.27340212199999997,0.002875335,0.054670835,0.039925622
